"","attachment","Flat 1","Flat 2","Primary 1","Primary 2"
"3418",0.0639016666666667,0.41733178268955,0.368077481765584,0.584018670237791,0.533900332405489
"3419",0.063935,0.417400212727609,0.36814655260524,0.584083493106383,0.533966508328238
"3420",0.0639683333333333,0.41746864049019,0.368215625170021,0.584148244598453,0.534032655425797
"3421",0.0640016666666667,0.417537066071449,0.368284699784397,0.584212924875086,0.534098773955285
"3422",0.064035,0.417605489565543,0.368353776681853,0.584277534097368,0.534164864173821
"3423",0.0640683333333333,0.417673911066628,0.368422855782493,0.584342072426383,0.534230926338526
"3424",0.0641016666666667,0.417742330668863,0.368491936939003,0.584406540023217,0.53429696070652
"3425",0.064135,0.417810748466404,0.368561020004071,0.584470937048955,0.534362967534922
"3426",0.0641683333333333,0.417879164553408,0.368630104830384,0.584535263664682,0.534428947080852
"3427",0.0642016666666667,0.417947579024031,0.368699191270627,0.584599520031484,0.53449489960143
"3428",0.064235,0.418015991972431,0.368768279177487,0.584663706310446,0.534560825353775
"3429",0.0642683333333333,0.418084403492765,0.368837368403652,0.584727822662652,0.534626724595008
"3430",0.0643016666666667,0.418152813679189,0.368906458801808,0.584791869249189,0.534692597582247
"3431",0.064335,0.418221222625861,0.368975550224641,0.584855846231142,0.534758444572614
"3432",0.0643683333333333,0.418289630426938,0.369044642524838,0.584919753769595,0.534824265823227
"3433",0.0644016666666667,0.418358037176575,0.369113735555087,0.584983592025634,0.534890061591207
"3434",0.064435,0.418426442968931,0.369182829168073,0.585047361160344,0.534955832133672
"3435",0.0644683333333333,0.418494847898163,0.369251923216484,0.585111061334811,0.535021577707744
"3436",0.0645016666666667,0.418563252058426,0.369321017553006,0.585174692710119,0.535087298570541
"3437",0.064535,0.418631655543879,0.369390112030325,0.585238255447355,0.535152994979184
"3438",0.0645683333333333,0.418700058448678,0.369459206501129,0.585301749707602,0.535218667190792
"3439",0.0646016666666667,0.41876846086698,0.369528300818104,0.585365175651946,0.535284315462485
"3440",0.064635,0.418836862892942,0.369597394833937,0.585428533441473,0.535349940051383
"3441",0.0646683333333333,0.41890526462072,0.369666488401315,0.585491823237268,0.535415541214606
"3442",0.0647016666666667,0.418973666144473,0.369735581372924,0.585555045200416,0.535481119209273
"3443",0.064735,0.419042067558356,0.369804673601451,0.585618199492002,0.535546674292504
"3444",0.0647683333333333,0.419110468956527,0.369873764939583,0.585681286273112,0.535612206721419
"3445",0.0648016666666667,0.419178870433143,0.369942855240006,0.58574430570483,0.535677716753137
"3446",0.064835,0.41924727208236,0.370011944355407,0.585807257948242,0.535743204644779
"3447",0.0648683333333333,0.419315673998336,0.370081032138473,0.585870143164434,0.535808670653464
"3448",0.0649016666666667,0.419384076275227,0.37015011844189,0.585932961514489,0.535874115036312
"3449",0.064935,0.419452479007191,0.370219203118345,0.585995713159495,0.535939538050443
"3450",0.0649683333333333,0.419520882288384,0.370288286020526,0.586058398260535,0.536004939952976
"3451",0.0650016666666667,0.419589286212964,0.370357367001126,0.586121016978695,0.536070321001032
"3452",0.065035,0.419657690887189,0.3704264459924,0.586183569475061,0.53613568145173
"3453",0.0650683333333333,0.419726096458981,0.370495523200615,0.586246055910717,0.536201021562189
"3454",0.0651016666666667,0.41979450308523,0.370564598890987,0.586308476446749,0.53626634158953
"3455",0.065135,0.419862910922823,0.370633673328732,0.586370831244242,0.536331641790873
"3456",0.0651683333333333,0.419931320128649,0.370702746779066,0.586433120464281,0.536396922423336
"3457",0.0652016666666667,0.419999730859596,0.370771819507206,0.586495344267952,0.536462183744041
"3458",0.065235,0.420068143272552,0.370840891778367,0.586557502816339,0.536527426010106
"3459",0.0652683333333333,0.420136557524406,0.370909963857766,0.586619596270528,0.536592649478652
"3460",0.0653016666666667,0.420204973772045,0.370979036010619,0.586681624791605,0.536657854406797
"3461",0.065335,0.420273392172359,0.371048108502141,0.586743588540653,0.536723041051663
"3462",0.0653683333333333,0.420341812882235,0.37111718159755,0.58680548767876,0.536788209670369
"3463",0.0654016666666667,0.420410236058561,0.371186255562061,0.586867322367009,0.536853360520034
"3464",0.065435,0.420478661858227,0.37125533066089,0.586929092766486,0.536918493857778
"3465",0.0654683333333333,0.420547090438119,0.371324407159254,0.586990799038277,0.536983609940722
"3466",0.0655016666666667,0.420615521955126,0.371393485322368,0.587052441343466,0.537048709025984
"3467",0.065535,0.420683956566137,0.37146256541545,0.587114019843139,0.537113791370685
"3468",0.0655683333333333,0.42075239442804,0.371531647703714,0.587175534698381,0.537178857231945
"3469",0.0656016666666667,0.420820835697723,0.371600732452377,0.587236986070277,0.537243906866882
"3470",0.065635,0.420889280532075,0.371669819926655,0.587298374119912,0.537308940532618
"3471",0.0656683333333333,0.420957729087982,0.371738910391765,0.587359699008373,0.537373958486271
"3472",0.0657016666666667,0.421026181522335,0.371808004112922,0.587420960896743,0.537438960984961
"3473",0.065735,0.421094637992021,0.371877101355342,0.587482159946108,0.537503948285809
"3474",0.0657683333333333,0.421163098653928,0.371946202384242,0.587543296317554,0.537568920645934
"3475",0.0658016666666667,0.421231563664944,0.372015307464838,0.587604370172165,0.537633878322456
"3476",0.065835,0.421300033181959,0.372084416862346,0.587665381671027,0.537698821572494
"3477",0.0658683333333333,0.421368507361859,0.372153530841982,0.587726330975225,0.537763750653169
"3478",0.0659016666666667,0.421436986361534,0.372222649668963,0.587787218245845,0.537828665821599
"3479",0.065935,0.421505470337871,0.372291773608504,0.587848043643971,0.537893567334906
"3480",0.0659683333333333,0.421573959447759,0.372360902925821,0.587908807330689,0.537958455450208
"3481",0.0660016666666667,0.421642453848064,0.372430037886117,0.587969509467083,0.538023330424626
"3482",0.066035,0.421710953485802,0.372499178630965,0.58803015021424,0.538088192515279
"3483",0.0660683333333333,0.421779457585231,0.372568324876123,0.588090729733245,0.538153041979286
"3484",0.0661016666666667,0.42184796521512,0.372637476245747,0.588151248185182,0.538217879073769
"3485",0.066135,0.421916475444239,0.372706632363993,0.588211705731137,0.538282704055846
"3486",0.0661683333333333,0.421984987341358,0.372775792855015,0.588272102532195,0.538347517182637
"3487",0.0662016666666667,0.422053499975244,0.372844957342968,0.588332438749441,0.538412318711262
"3488",0.066235,0.422122012414669,0.372914125452008,0.588392714543961,0.538477108898841
"3489",0.0662683333333333,0.422190523728402,0.37298329680629,0.58845293007684,0.538541888002494
"3490",0.0663016666666667,0.422259032985211,0.373052471029969,0.588513085509163,0.53860665627934
"3491",0.066335,0.422327539253867,0.3731216477472,0.588573181002016,0.538671413986499
"3492",0.0663683333333333,0.422396041603139,0.373190826582138,0.588633216716482,0.538736161381091
"3493",0.0664016666666667,0.422464539101796,0.373260007158939,0.588693192813649,0.538800898720236
"3494",0.066435,0.422533030818607,0.373329189101757,0.5887531094546,0.538865626261053
